L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
8,-1.5,9,-7.240945942,-3.700612695,-3.50371023,-7.691523351,0.03,2.86,1.64,0,0.284258571,0.516833766
8,-1.5,9,-2.514881783,-2.161527081,-1.963733713,-2.599059774,0,2.38,1.21,0,0.2691485,0.622405907
8,-1.5,9,-1.227079947,-1.161536542,-1.188869907,-1.29733275,0.02,9.93,1.47,0,0.029563188,0.56170057
8,-1.5,9,-3.025372291,-2.486578328,-2.150777852,-3.222334522,0.02,2.48,1.58,0,0.311770302,0.637095835
8,-1.5,9,-1.612268782,-1.839929989,-1.503654926,-1.787557297,0,1.51,1.1,0,0.370988284,0.872913609
8,-1.5,9,-2.398757685,-1.965123988,-1.976633746,-2.553612546,0.02,2.78,1.13,0,0.163157646,0.552225879
8,-1.5,9,-2.104435865,-1.806020124,-2.681971108,-2.183495668,0,2.53,2.2,0,0.111040528,0.055520264
8,-1.5,9,-1.461107992,-2.003503327,-1.443421459,-1.735037151,0.02,1.27,3.39,0,0.379914969,0.89979861
8,-1.5,9,-4.308238044,-3.242719142,-3.496968261,-4.672484729,0,4.33,0.81,0,0.058363115,0.340451504
8,-1.5,9,-1.812009027,-2.474133741,-1.608628448,-2.304671071,0,1.55,1.88,0,0.454846697,0.890741449
8,-1.5,9,-1.336393945,-1.267863673,-1.313776179,-1.345000763,0,2.48,1.09,0,0.128952101,0.257904202
8,-1.5,9,-1.868987971,-2.137323632,-1.641864576,-2.167194944,0,2.11,1.07,0,0.367299759,0.60684308
8,-1.5,9,-2.523661209,-1.941891459,-2.194898243,-2.768617771,0.02,3.08,1.06,0,0.096568431,0.418463202
8,-1.5,9,-1.631959645,-2.09076991,-1.509211849,-1.922197005,0,1.54,2.61,0,0.472564981,0.926954385
8,-1.5,9,-2.072424381,-2.214357003,-1.725802079,-2.444623376,0,2.01,1.36,0,0.337849113,0.653174952
8,-1.5,9,-1.319226878,-1.21721223,-1.262936621,-1.430199176,0.02,3.28,1.35,0,0.056063689,0.504573203
8,-1.5,9,-1.330006505,-1.264490023,-1.25456792,-1.496048958,0,3,1.36,0,0.072289766,0.596390569
8,-1.5,9,-2.191430616,-2.329375442,-1.759616071,-2.585694679,0,2.04,1.59,0,0.380686629,0.795981134
8,-1.5,9,-1.503444535,-1.460867135,-1.376019208,-1.649912639,0,2.95,1.17,0,0.157227998,0.727179493
8,-1.5,9,-1.46754455,-1.651593609,-1.362270222,-1.662108905,0,2.08,1.12,0,0.242840216,0.768994017
8,-1.5,9,-2.30408481,-2.070092254,-2.161864635,-2.417548934,0.01,3.58,1,0,0.030687942,0.337567357
8,-1.5,9,-1.528021135,-1.365641549,-1.473673766,-1.577091433,0,2.76,0.89,0,0.035757458,0.303938397
8,-1.5,9,-20,-7.66692549,-7.324049584,0,0,3.36,1.39,0,0.178595727,0.414597224
8,-1.5,9,-2.781721965,-2.426488691,-2.907011494,-3.274038063,0.02,4.38,2.47,0,0.008280987,0.024842961
8,-1.5,9,-1.324840704,-1.177553926,-1.249355445,-1.607943481,0.01,4.9,1.91,0,0.011415504,0.38812713
8,-1.5,9,-1.63665893,-1.851596465,-1.468129137,-1.886312004,0.02,2.37,1.32,0,0.294166788,0.778676792
8,-1.5,9,-1.216768757,-1.168146717,-1.265322333,-1.494035012,0,5.02,1.98,0,0.012323498,1.10911482
8,-1.5,9,-2.692804543,-2.872423557,-2.167737019,-3.318395071,0.01,1.87,1.47,0,0.611830321,0.746640392
8,-1.5,9,-1.97918715,-2.837686844,-2.01405582,-2.663120552,0,1.78,1.52,0,0.637420285,0.574723208
8,-1.5,9,-2.303485888,-1.9401615,-2.092578051,-2.641688116,0.03,3.9,1.17,0,0.038745732,0.361626831
8,-1.5,9,-2.00050548,-1.917802002,-2.215292685,-1.834323951,0.02,2.16,1.61,0,0.024596761,0.073790282
8,-1.5,9,-1.850798325,-1.617273377,-1.67624991,-1.887968027,0.01,5.03,0.95,0,0.129180303,0.516721213
8,-1.5,9,-1.81508461,-2.296075867,-1.593910384,-2.182324362,0.01,1.61,1.42,0,0.514745715,0.857909525
8,-1.5,9,-3.076534754,-3.604778773,-10.35671008,-4.007848533,0,2.03,1.06,0,0.416236368,0.232131821
8,-1.5,9,-1.944202616,-2.434269496,-1.679043336,-2.378541586,0.01,1.68,1.53,0,0.586288591,0.879432887
8,-1.5,9,-1.318995135,-1.213172487,-1.26613821,-1.457607366,0,17.28,0.86,0,0.023626594,0.519785077
8,-1.5,9,-1.570696656,-1.869148057,-1.450399567,-1.795710891,0,1.8,1.08,0,0.342446455,0.646843304
8,-1.5,9,-2.598412476,-2.305800345,-1.946778616,-2.821203074,0,2.22,1.38,0,0.327587154,0.683660148
8,-1.5,9,-2.266744522,-2.066975326,-2.174070121,-2.390714505,0,7.61,1.08,0,0.01565653,0.234847943
8,-1.5,9,-2.118814599,-2.302744931,-2.583976908,-2.464144708,0,2.25,1.69,0,0.408746291,0.068124382
8,-1.5,9,-2.598591806,-2.126344409,-2.055944744,-2.648601108,0,2.23,1.11,0,0.160932146,0.579355726
8,-1.5,9,-1.172444793,-1.116173748,-1.151858988,-1.171271117,0.01,5.19,6.05,0,0.037664822,0.414313038
8,-1.5,9,-14.38870461,-4.671375983,-16.3124864,-12.70748223,0.02,3.95,1.12,0.01,0.289158599,0.17193214
8,-1.5,9,-2.296427916,-2.069674511,-1.833327954,-2.509405527,0,2.14,1.29,0,0.225509827,0.661495494
8,-1.5,9,-1.597043648,-1.389002783,-1.482088432,-1.533747682,0.01,2.49,0.7,0,0.116145974,0.522656884
8,-1.5,9,-4.031459668,-2.828459951,-2.499728678,-4.179062431,0,2.94,1.41,0,0.300026917,0.612554955
8,-1.5,9,-2.989630038,-2.263332731,-3.416240709,-3.251853609,0.03,3.14,1.21,0,0.097893431,0.032631144
8,-1.5,9,-5.252546748,-3.283776549,-2.720524972,-5.657959031,0.01,3.24,1.6,0,0.399867224,0.62706451
8,-1.5,9,-1.848725379,-1.842360491,-1.587308455,-2.00014395,0,2.03,1.12,0,0.267493321,0.726053301
8,-1.5,9,-1.723688061,-1.61316648,-1.710399283,-1.747759224,0,2.6,0.86,0,0.020875639,0.22963203
8,-1.5,9,-9.534374074,-4.285466586,-3.758290374,-8.618820769,0.02,4.95,2.45,0,0.367963202,0.522507746
8,-1.5,9,-3.694839719,-20,-20,-4.156093094,0,2.65,2.17,0,0.011496663,0.126463294
8,-1.5,9,-1.98171692,-1.790466132,-1.930397742,-2.177656016,0,2.36,1.2,0,0.182218975,0.252303195
8,-1.5,9,-1.353638696,-1.253068418,-1.316678253,-1.445842213,0,4,1.66,0,0.106241469,0.141655292
8,-1.5,9,-1.355145865,-1.246724183,-1.336583769,-1.443367087,0,5.11,2.71,0,0.026214798,0.209718387
8,-1.5,9,-1.318721845,-1.227445654,-1.282847776,-1.346328991,0,3.77,2.44,0,0.028806394,0.432095903
8,-1.5,9,-1.56634294,-1.792917612,-1.503199632,-1.796024454,0.01,2.03,1.22,0,0.327906989,0.874418638
8,-1.5,9,-1.515241076,-1.465070713,-1.390664554,-1.587742924,0.02,2.01,0.91,0,0.174173917,0.696695668
8,-1.5,9,-2.828484648,-2.701577396,-3.341978174,-3.141683943,0.01,3.61,0.88,0,0.011747195,0.09397756
8,-1.5,9,-2.328570384,-1.888284381,-2.019628383,-2.433513269,0,2.91,1.05,0,0.104085889,0.475821208
8,-1.5,9,-2.538120571,-2.109869644,-1.994761573,-2.504722668,0,2.25,1.05,0,0.243208224,0.617374723
8,-1.5,9,-2.019979383,-1.729216428,-1.92006014,-2.192463699,0.01,2.79,1.1,0,0.037470807,0.299766455
8,-1.5,9,-7.539152486,-4.121331557,-4.557834877,-7.641837164,0,3.39,1.53,0,0.137602219,0.412806657
8,-1.5,9,-1.361045588,-1.259871453,-1.318152942,-1.443075423,0,4.87,1.08,0,0.022507754,0.405139565
8,-1.5,9,-2.12613381,-2.026264516,-2.092604456,-1.907642821,0,2.41,0.95,0,0.024200829,0.242008292
8,-1.5,9,-1.967038995,-1.804872926,-1.817348673,-2.128090165,0,2.26,0.97,0,0.192612791,0.449429846
8,-1.5,9,-20,-5.237410897,-4.744488866,0,0,2.75,1.2,0,0.268365343,0.49544371
8,-1.5,9,-5.007483533,-3.204004446,-2.839975559,-5.421449772,0,3.72,1.32,0,0.302246873,0.568935289
8,-1.5,9,-1.244848876,-1.453686441,-1.232919937,-1.383144298,0,1.62,1.02,0,0.232908777,0.931635109
8,-1.5,9,-2.41727293,-2.024141305,-2.258666146,-2.309219152,0.02,2.67,0.55,0,0.055178722,0.331072331
8,-1.5,9,-3.228214664,-2.841672202,-2.40543529,-3.533704317,0,2.12,1.61,0,0.348776053,0.617065324
8,-1.5,9,-2.65403066,-2.030043495,-2.273116749,-2.716915245,0,2.81,1.05,0,0.103881516,0.441496442
8,-1.5,9,-7.041251177,-6.522824791,-6.656942079,-7.587774403,0,3.06,1.44,0,0.007603075,0.121649207
8,-1.5,9,-2.179481177,-2.602619702,-1.779359644,-2.696923364,0,2.13,1.81,0,0.607478164,0.866218864
8,-1.5,9,-2.38238266,-1.963163056,-2.095273302,-2.657414894,0,3.94,1.19,0,0.054712189,0.42675507
8,-1.5,9,-1.247685576,-1.485093302,-1.256899051,-1.403963129,0,1.81,1.31,0,0.260451134,0.994449783
8,-1.5,9,-1.535299416,-1.338395251,-1.437433916,-1.582594281,0,12.67,1.06,0,0.077386527,0.483665796
8,-1.5,9,-1.149528797,-1.137854405,-1.117069869,-1.217599132,0.02,3.91,1.64,0,0.081206736,0.757929533
8,-1.5,9,-2.149434758,-2.491515319,-1.757566543,-2.623139653,0,2.07,2,0,0.446294424,0.691756356
8,-1.5,9,-1.50808821,-1.349874695,-1.392229064,-1.615486495,0.02,3.21,0.83,0,0.112993337,0.597250494
8,-1.5,9,-1.493006769,-1.314612669,-1.388465521,-1.661144434,0,2.51,1.36,0,0.097709096,0.50250392
8,-1.5,9,-1.390062274,-1.529374222,-1.360565902,-1.501535318,0,1.62,0.93,0,0.292295649,0.876886948
8,-1.5,9,-1.917600267,-1.654298892,-1.986694104,-1.939726013,0,2.81,1.1,0,0.060520788,0.10086798
8,-1.5,9,-2.156194548,-1.576320133,-1.849988922,-2.756474627,0,3.97,1.67,0,0.045665627,0.327270326
8,-1.5,9,-1.431645988,-1.276569419,-1.372182761,-1.609496647,0,2.94,1.03,0,0.043180717,0.388626451
8,-1.5,9,-2.314879608,-2.224139942,-2.332221469,-2.420695165,0,3.08,1.06,0,0.013392036,0.160704434
8,-1.5,9,-2.225128064,-2.101501598,-2.280959362,-2.565429303,0,3.95,1.34,0,0.013583969,0.203759535
8,-1.5,9,-2.625681696,-1.999168344,-2.259497796,-2.432329585,0,2.31,0.65,0,0.137347524,0.451284722
8,-1.5,9,-1.727559108,-1.857041049,-1.522780898,-1.913841108,0,2.14,1.22,0,0.308336451,0.751570098
8,-1.5,9,-1.406626433,-1.592767118,-1.358743397,-1.540002595,0,1.54,1.23,0,0.322063362,0.891867772
8,-1.5,9,-4.238603591,-4.30620775,-5.272873246,-4.786518907,0.02,3.36,1.09,0,0.008492424,0.084924241
8,-1.5,9,-7.789432484,-4.483896249,-4.42615962,-8.306769762,0,4.75,1.95,0,0.108466469,0.417178727
8,-1.5,9,-2.253712853,-2.01292318,-1.906124089,-2.555378269,0.02,2.99,1.54,0,0.179765179,0.526455168
8,-1.5,9,-1.389726574,-1.511212594,-1.313437306,-1.580263505,0,2.16,1.37,0,0.234785602,0.866900686
8,-1.5,9,-2.408850908,-1.959435447,-2.16375738,-2.54863186,0,3.23,1,0,0.065699647,0.394197884
8,-1.5,9,-1.372798709,-1.277215724,-1.337056952,-1.397541105,0,3.32,0.84,0,0.029666049,0.385658642
8,-1.5,9,-1.893065102,-2.697874399,-2.720876736,-2.505817377,0,1.62,0.81,0,0.640306931,0.504857388
8,-1.5,9,-2.556467114,-2.166005985,-1.977409124,-2.57695762,0.01,2.26,1.09,0,0.267685088,0.642444212
8,-1.5,9,-1.421893669,-1.405645454,-1.329227221,-1.494217495,0,1.75,1.56,0,0.160991916,0.697631635
8,-1.5,9,-1.385207754,-1.301172228,-1.294102457,-1.480338405,0,5.41,1.51,0,0.139087829,0.675569455
8,-1.5,9,-1.656199166,-1.527251477,-1.661780286,-1.823406731,0,4.64,1.54,0,0.013095208,0.104761663
8,-1.5,9,-1.809293432,-2.254122561,-1.580507195,-2.187937288,0,2.13,1.34,0,0.473443233,0.784563072
8,-1.5,9,-3.545747232,-2.827910795,-2.277196395,-3.967951572,0,2.84,1.52,0,0.38457326,0.657822682
8,-1.5,9,-2.486843216,-2.395703812,-1.910034648,-2.820515864,0.02,2.17,1.6,0,0.374460873,0.671447083
8,-1.5,9,-1.821748429,-2.087426734,-2.281180572,-2.097661142,0.03,2,0.66,0,0.425602338,0.272385496
8,-1.5,9,-4.291660709,-3.055117769,-2.442752752,-4.695831059,0.02,3.11,1.56,0,0.436785868,0.671158774
8,-1.5,9,-3.248050046,-3.142159922,-3.205265557,-3.343497993,0,2.55,0.96,0,0.012993712,0.194905675
8,-1.5,9,-1.751810416,-2.494742513,-1.606577983,-2.242160248,0,1.5,1.47,0,0.587954423,0.897966755
8,-1.5,9,-1.13982438,-1.084407159,-1.121185737,-1.191832186,0.02,9.39,5.23,0,0.023614525,0.165301672
8,-1.5,9,-1.282098682,-1.306332528,-1.227454021,-1.455180999,0,2.94,1.3,0,0.088644232,0.753475976
8,-1.5,9,-2.303268217,-2.064735446,-1.838153685,-2.630087988,0.01,3.09,1.36,0,0.100746017,0.662045255
8,-1.5,9,-1.357573704,-1.255254309,-1.356082324,-1.307166499,0.01,3.12,1.97,0,0.034338285,0.13735314
8,-1.5,9,-1.404369549,-1.38661847,-1.318935972,-1.510055961,0,2.25,0.67,0,0.17782758,0.755767217
8,-1.5,9,-1.686875397,-1.415353392,-1.590142411,-1.937221279,0.02,4.42,1.32,0,0.035937171,0.341403128
8,-1.5,9,-4.295938154,-3.139651323,-2.567434123,-4.884425387,0,3.45,1.94,0,0.401299553,0.597490446
8,-1.5,9,-1.633751857,-2.63459367,-1.575322454,-2.158953125,0,0.86,1.71,0,0.572387311,0.671074779
8,-1.5,9,-2.935122553,-2.669515251,-2.03470503,-3.331954423,0,2.03,1.23,0,0.461662157,0.741089252
8,-1.5,9,-3.734137609,-2.801308395,-2.480158897,-4.069170922,0,2.87,1.5,0,0.326103635,0.576116421
8,-1.5,9,-1.60179361,-1.481515936,-1.568443786,-1.758508854,0,6.36,0.87,0,0.018445206,0.258232883
8,-1.5,9,-3.233793498,-2.344885873,-2.793213206,-2.842048069,0.01,2.48,0.66,0,0.110537477,0.386881171
8,-1.5,9,-2.207133007,-1.950057299,-2.538629598,-2.116021502,0,2.49,3.14,0,0.042020434,0.021010217
8,-1.5,9,-3.870252323,-2.943316328,-2.369158046,-4.25398968,0,2.82,1.96,0,0.405033309,0.652553665
8,-1.5,9,-5.422729515,-3.359508975,-2.838357967,-5.900584779,0.01,3.28,2.25,0,0.392291984,0.583653928
8,-1.5,9,-1.254849558,-1.161291089,-1.213811007,-1.387619536,0,9,1.51,0,0.015993875,0.143944874
8,-1.5,9,-2.049079737,-2.177068562,-1.684745982,-2.356525731,0,2.01,1.57,0,0.389189425,0.77837885
8,-1.5,9,-1.878209387,-2.124708949,-1.609358787,-2.154940048,0,2.03,1,0,0.431251557,0.829329917
8,-1.5,9,-1.382551095,-1.24553532,-1.31167231,-1.433673569,0,3.94,1.12,0,0.059334832,0.474678657
8,-1.5,9,-1.776477379,-1.674118549,-1.554641789,-1.901390059,0,2.69,1.03,0,0.161440493,0.72648222
8,-1.5,9,-3.108074659,-2.961556472,-13.83897439,-3.754875127,0,2.49,3.41,0,0.528419828,0.038430533
8,-1.5,9,-1.973710492,-1.916577915,-1.652463283,-2.081490328,0.04,2.58,1.1,0,0.297372448,0.733518705
8,-1.5,9,-1.317603704,-1.268211896,-1.249256439,-1.350905047,0,2.62,1.29,0,0.123342835,0.709221302
8,-1.5,9,-4.733579366,-3.146152293,-3.14091949,-5.01388056,0,3.31,1.28,0,0.153324486,0.478011633
8,-1.5,9,-4.462489608,-3.085811533,-2.528313409,-4.889637333,0,3.48,1.92,0,0.390374046,0.64132879
8,-1.5,9,-3.910601895,-2.896878669,-2.403095998,-4.302978791,0,3.07,1.86,0,0.350427317,0.639014519
8,-1.5,9,-2.305549179,-2.359633672,-1.806307737,-2.585622146,0.01,2.21,1.31,0,0.397455874,0.779013513
8,-1.5,9,-2.038762547,-2.530086377,-1.70214386,-2.528782138,0.01,1.87,2.03,0,0.590210739,0.861707679
8,-1.5,9,-11.63561409,-4.57913832,-4.554751539,-12.60940122,0,4.78,2.31,0,0.213798753,0.464459359
8,-1.5,9,-1.248052903,-1.226595305,-1.200623912,-1.316185778,0,3,1.7,0,0.08931689,0.654990529
8,-1.5,9,-1.973983675,-1.78597668,-1.955014283,-2.065038257,0,3.24,1.21,0,0.018978378,0.170805398
8,-1.5,9,-1.291875823,-1.236807081,-1.227289817,-1.302516878,0,2.86,1.16,0,0.133580251,0.701296317
8,-1.5,9,-1.720132699,-1.687162297,-1.530724887,-2.169523124,0,3.74,1.59,0,0.127414992,0.744887648
8,-1.5,9,-1.563644548,-1.431376766,-1.613528937,-1.629310774,0.01,2.06,3.78,0,0.023754455,0.118772277
8,-1.5,9,-5.771384342,-3.444235674,-3.126912717,-6.288452616,0,3.47,1.36,0,0.309340563,0.533612471
8,-1.5,9,-1.841724016,-1.638923042,-1.617937029,-1.915545414,0,2.78,1.08,0,0.157262893,0.60939371
8,-1.5,9,-3.578482294,-2.594978142,-2.920959157,-3.935925357,0.02,3.53,1.26,0,0.091980306,0.386317284
8,-1.5,9,-2.976614755,-2.518600708,-2.917608573,-3.240528691,0,2.47,1.05,0,0.322093951,0.231907645
8,-1.5,9,-1.758479694,-2.18500515,-1.57898587,-2.073159494,0.04,1.5,1.05,0,0.48282044,0.896666531
8,-1.5,9,-6.225262065,-3.662998211,-5.490010473,-6.339479112,0,3.95,0.9,0,0.406834826,0.352590182
8,-1.5,9,-1.581391746,-1.36447731,-1.475928923,-2.025200924,0,4.88,2.83,0,0.048538687,0.135908324
8,-1.5,9,-1.976720221,-2.650778998,-1.697577179,-2.530934541,0.02,1.59,1.52,0,0.554036636,0.751906863
8,-1.5,9,-2.436511438,-2.002249498,-2.112315689,-2.521682679,0.02,2.28,1.08,0,0.115188706,0.460754823
8,-1.5,9,-2.130613654,-2.172121647,-1.72059313,-2.4417872,0.02,2.13,1.34,0,0.349544165,0.763818731
8,-1.5,9,-7.025058898,-3.99176835,-6.594927115,-7.397019762,0,3.83,1.03,0,0.395243013,0.249627166
8,-1.5,9,-1.602205677,-1.578415382,-1.455854643,-1.758621062,0,4.61,1.13,0,0.227402992,0.769671665
8,-1.5,9,-3.315258745,-2.84271939,-2.223536632,-3.7317242,0,2.72,1.41,0,0.482666748,0.711933454
8,-1.5,9,-2.527834568,-2.584627942,-1.883600059,-2.966049721,0.02,2.14,1.44,0,0.52021037,0.780315556
8,-1.5,9,-3.957192179,-3.009069925,-2.337640716,-4.426161836,0,3.1,1.63,0,0.454588826,0.686934226
8,-1.5,9,-2.356794163,-2.574768535,-1.849266552,-2.862075971,0,2.02,1.78,0,0.39852539,0.690777342
8,-1.5,9,-1.139727287,-1.215907722,-1.135220627,-1.220289659,0,2.78,3.95,0,0.151120235,0.997393552
8,-1.5,9,-1.522948257,-1.388667874,-1.478898122,-1.727318956,0,3.49,0.99,0,0.014693937,0.308572684
8,-1.5,9,-1.907125701,-2.411429216,-1.640633318,-2.344456489,0,1.67,1.58,0,0.51884357,0.772232291
8,-1.5,9,-1.395748825,-1.318615603,-1.308243477,-1.497515227,0,1.41,0.86,0,0.150726034,0.697107907
8,-1.5,9,-1.735022176,-1.536506688,-1.633519291,-1.845600622,0,3.78,0.94,0,0.040577059,0.426059123
8,-1.5,9,-1.900278013,-1.857721304,-1.667538444,-2.00108832,0.04,2.05,1.17,0,0.289779816,0.703750981
8,-1.5,9,-5.779522225,-3.421912071,-3.282745209,-5.782574644,0.02,3.11,1.05,0,0.206268959,0.515672398
8,-1.5,9,-1.199358284,-1.157851651,-1.161150697,-1.222846645,0,3.06,1.46,0,0.070000932,0.630008389
8,-1.5,9,-1.640305409,-1.470585708,-1.48678571,-1.860741532,0,2.77,1.42,0,0.075801264,0.576089609
8,-1.5,9,-6.086620007,-4.028067421,-4.451912938,-6.171152604,0.03,3.44,0.95,0,0.081939726,0.3584863
8,-1.5,9,-2.225678149,-1.995858188,-2.231621853,-2.604370759,0,4.53,1.41,0,0.010538598,0.189694773
8,-1.5,9,-3.24445693,-2.980473461,-2.251785168,-3.844036823,0.01,2.86,2.14,0,0.566677984,0.728585979
8,-1.5,9,-2.100911492,-2.013312484,-1.741492389,-2.244533252,0,2.09,1.23,0,0.285681047,0.660637421
8,-1.5,9,-3.44626578,-2.953603607,-2.214185328,-3.983478678,0,2.83,2.1,0,0.502404973,0.709920071
8,-1.5,9,-1.782063353,-1.516689522,-1.645223073,-2.034747258,0,3.54,1.09,0,0.047264916,0.401751783
8,-1.5,9,-2.119109471,-1.928474607,-2.091221234,-2.507543454,0,5.06,1.58,0,0.011218695,0.157061724
8,-1.5,9,-1.828213779,-2.009845645,-1.59020612,-2.09975565,0,2.36,1.05,0,0.350624013,0.701248026
8,-1.5,9,-1.693478809,-1.780781685,-1.49953902,-1.911211628,0.02,2.07,1.25,0,0.263567585,0.790702754
8,-1.5,9,-4.697025965,-3.006919222,-3.035214088,-4.676254258,0,3.17,1.49,0,0.197869774,0.507041295
8,-1.5,9,-4.080348565,-2.997673663,-2.442924104,-4.437911974,0,2.71,2.05,0,0.387656574,0.638493181
8,-1.5,9,-2.267642329,-2.568499573,-5.581847364,-2.751873849,0.02,1.95,2.9,0,0.500015702,0.040817608
8,-1.5,9,-1.629411479,-1.41744485,-1.498315252,-1.565533907,0,2.2,0.82,0,0.113888569,0.540970703
8,-1.5,9,-2.835801469,-2.521410862,-2.052702653,-3.258990865,0,2.95,1.2,0,0.297399395,0.6563297
8,-1.5,9,-3.771185154,-3.056768686,-2.271786008,-4.381669151,0,3.06,1.94,0,0.5191594,0.711440659
8,-1.5,9,-9.37433325,-4.954390427,-13.24869898,-10.03059976,0,4.35,2.82,0,0.113588964,0.026212838
8,-1.5,9,-1.862088026,-1.71422125,-1.610781869,-1.924561767,0.02,2.29,1.21,0,0.208998427,0.668794967
8,-1.5,9,-6.261668921,-3.936912917,-4.081341766,-6.403739059,0,3.53,1.26,0,0.103247504,0.412990015
8,-1.5,9,-1.568587278,-1.590694283,-1.458393763,-1.639064083,0.01,1.79,1.03,0,0.280336758,0.764554795
8,-1.5,9,-4.380384343,-3.070272275,-2.592114344,-4.810433134,0,3.08,1.78,0,0.392323748,0.598809931
8,-1.5,9,-20,-4.990137748,-4.382044841,-18.25452067,0,5.35,2.35,0,0.286199746,0.503711553
8,-1.5,9,-5.738642252,-3.867423834,-4.076600892,-5.957201651,0,4.94,2.08,0,0.411620193,0.480223558
8,-1.5,9,-1.40107439,-1.2970722,-1.440611458,-1.57285035,0,4.62,3.64,0,0.019432138,0.058296413
8,-1.5,9,-1.815549463,-1.665901404,-1.754297328,-1.98462485,0,3.5,4.08,0,0.01322941,0.119064691
8,-1.5,9,-2.033646592,-2.470800537,-1.749659663,-2.476704315,0,1.9,1.69,0,0.583441228,0.875161841
8,-1.5,9,-6.217975061,-3.50404611,-2.993464739,-6.750856089,0,4.38,2.33,0,0.3725118,0.579462801
8,-1.5,9,-1.33737379,-1.238771095,-1.279474978,-1.336654389,0,2.93,1.2,0,0.064250507,0.546129313
8,-1.5,9,-1.566790895,-1.348843183,-1.451703341,-1.804725674,0.02,4.02,0.97,0,0.046226746,0.446858546
8,-1.5,9,-2.268247656,-4.104676311,-4.969961974,-2.817609671,0,2.81,2,0.02,0.009985406,0.09985406
8,-1.5,9,-1.678193782,-1.444844008,-1.563107504,-1.593596989,0.01,2.5,0.75,0,0.08405335,0.476302319
8,-1.5,9,-1.371832755,-1.468456958,-1.307912235,-1.458156581,0,1.63,1.64,0,0.27575539,0.827266171
8,-1.5,9,-1.783017246,-1.784343942,-1.582174303,-1.865334272,0,1.8,0.86,0,0.296220448,0.751944214
8,-1.5,9,-1.45295596,-1.32223939,-1.362384153,-1.438129992,0.03,2.42,0.97,0,0.120921124,0.574375337
8,-1.5,9,-1.681874052,-2.548547534,-1.908784795,-2.201664638,0.02,1.44,1.43,0,0.632659711,0.632659711
8,-1.5,9,-2.811855215,-3.079393545,-2.172961028,-3.586107524,0.01,2.59,1.97,0,0.58832044,0.757836499
8,-1.5,9,-1.786232183,-1.534345698,-1.644740633,-1.808854935,0,2.64,0.85,0,0.083680539,0.481163099
8,-1.5,9,-3.168553112,-2.670067982,-2.137162457,-3.527817073,0,2.62,1.59,0,0.406009005,0.696015437
8,-1.5,9,-3.796347174,-3.340525367,-3.654526778,-4.130958494,0,3.05,1.47,0,0.019595311,0.137167176
8,-1.5,9,-2.223342265,-2.527593427,-1.825552728,-2.725131587,0.01,1.86,1.67,0,0.385208029,0.608223204
8,-1.5,9,-1.660429112,-1.485725323,-1.552689057,-1.896753032,0.01,3.91,3.2,0,0.051211533,0.443833285
8,-1.5,9,-14.49338393,-4.595438685,-3.747083577,-12.57849305,0,4.79,1.56,0,0.329759721,0.545371847
8,-1.5,9,-4.353313984,-3.586047622,-3.936304235,-4.817733127,0,3.59,1.36,0,0.016363709,0.155455238
8,-1.5,9,-2.378824378,-2.57007746,-1.852898995,-2.836232432,0.01,2.09,1.8,0,0.535126278,0.819767915
8,-1.5,9,-1.536028579,-1.41748593,-1.412409909,-1.600836707,0.02,2.19,0.72,0,0.137582344,0.619120549
8,-1.5,9,-2.279875547,-1.962731768,-2.155395101,-2.760113725,0,6.06,1.05,0,0.025289978,0.290834749
8,-1.5,9,-1.490304152,-1.330648064,-1.445994433,-1.468219795,0,3.13,0.76,0,0.056813782,0.369289586
8,-1.5,9,-1.753771938,-2.145627387,-1.562033065,-2.156407039,0.02,2.14,1.42,0,0.347388489,0.846759441
8,-1.5,9,-1.211221278,-1.137275515,-1.174417522,-1.295219437,0,9.18,1.39,0,0.023241909,0.46483817
8,-1.5,9,-1.917697743,-2.193698124,-1.631709737,-2.236186652,0,2.11,1.39,0,0.436402974,0.75241892
8,-1.5,9,-3.52818979,-2.899793106,-2.318311671,-4.037706785,0,2.81,1.59,0,0.399995898,0.623249423
8,-1.5,9,-3.905562553,-2.78089581,-2.899438816,-4.027183769,0.02,3.09,1.19,0,0.112487049,0.46017429
8,-1.5,9,-3.020428602,-3.022152749,-2.092164899,-3.743348709,0,2.66,1.98,0,0.574387798,0.756733131
8,-1.5,9,-1.680240405,-1.519540943,-1.719959191,-1.983970103,0.01,4.35,2.3,0,0.013060933,0.0783656
8,-1.5,9,-1.481501378,-1.407935749,-1.388372211,-1.592345011,0,3.06,0.84,0,0.096892473,0.581354836
8,-1.5,9,-1.252892146,-1.170136392,-1.227404748,-1.227450401,0,3.41,1.09,0,0.036565361,0.365653614
8,-1.5,9,-1.147650094,-1.134733548,-1.117883667,-1.22015216,0,4.3,1.49,0,0.059251014,0.651761158
8,-1.5,9,-1.090477844,-1.089602208,-1.074574963,-1.11016426,0.02,18.27,1.52,0,0.079663118,0.836462737
8,-1.5,9,-1.268076381,-1.302822771,-1.230661966,-1.327515664,0,2.42,1.41,0,0.186971153,0.872532048
8,-1.5,9,-5.323237591,-3.336042039,-3.643377971,-5.26503313,0,3.3,1.06,0,0.140147394,0.43212113
